cust_id,reply_id,customer_text,brand_reply,created_at
44604,44606,I read it already. Signing out didn’t help either.,"Okay, thanks. Let's get to DM. https://t.co/GDrqU22YpT",Wed Nov 01 17:04:00 +0000 2017
44605,matched_prev,I’m still unable to change my Apple ID from https://t.co/xvL3ugX1Kp to https://t.co/oT9ReP5yXv. I want to use my alias address https://t.co/XySlqjAcQs,We want to help out. Let's take a look here: https://t.co/xuZEqdPMFW,Wed Nov 01 15:53:15 +0000 2017
44608,matched_prev,And i cant fix it i had to turn off auto correct and check spelling,Let's get this figured out. Which iOS is installed? Please DM us. https://t.co/GDrqU22YpT,Wed Nov 01 15:46:17 +0000 2017
44611,matched_prev,But also can’t recognize my fingerprint 99% of the time,We understand how important Touch ID is and we'll help. Are you able to add any new fingerprints? Please send us a DM. https://t.co/GDrqU22YpT,Wed Nov 01 06:32:53 +0000 2017
44618,44619,Ya I was asking about it,Be sure you don't have Reduce Motion turned on: https://t.co/P2Obw7hkfD Send us a DM if you still can't find it. https://t.co/GDrqU22YpT,Wed Nov 01 17:05:00 +0000 2017
9233,matched_prev,I am using iOS 11.0.3 but I was unable to get that option,Are you referring to the echo effect in Messages? Let us know via DM and we'll look into it. https://t.co/GDrqU22YpT,Wed Nov 01 15:50:51 +0000 2017
44625,44627,I can’t because it sends a code to the phone I can’t use??,"Do you have access to a computer? If so, you can log into your Apple ID account page to make these changes shown in the guide.",Wed Nov 01 17:03:36 +0000 2017
44628,44629,Do I have to do an account recovery?? Which I have to wait 24 hours for??,"Recovery should only be used as a last step. First, contact our Account Security team by going to https://t.co/UJm15vmMM2",Wed Nov 01 17:43:57 +0000 2017
44626,matched_prev,help I logged out of my Apple ID account and the verification code is sent to a broken phone????,We can assist you. You can change a trusted device if you are using two-factor authentication: https://t.co/RONuUjClwW,Wed Nov 01 15:39:27 +0000 2017
45159,matched_prev,"Hi, guys. It’s me again. I bought my old work computer. It was wiped. It turns on but gives me a password hint that doesn’t work, so I can’t get it open. Ideas? Thanks!","No worries! We’re here to help. Let’s begin by gathering some information. Send us a DM telling us which what type of Mac we’re working with. Also, let us know if you recognize the user name that is displayed on the login screen. https://t.co/GDrqU22YpT",Wed Nov 22 20:49:03 +0000 2017
45563,45565,"It just shows all message view, not where I can write to that person..","Do you know what version of the iOS is on the device? If not, you can check under Settings > General > About > Version.",Wed Nov 01 21:50:00 +0000 2017
45566,45567,"I have iOS 11.1, updated today. I can send to you screen recording, so you could see that bug.",That would be great. Send that to us in DM. Keep us posted and we can pick up from there. https://t.co/GDrqU22YpT,Wed Nov 01 22:44:27 +0000 2017
45564,matched_prev,Hey ! Why message button doesn’t work when I click it from contacts to send message? On iOS 10 it worked fine.. I have iPhone7.,Let's take a look at what's going on. Can you tell us more info on what happens when you click the message button?,Wed Nov 01 16:04:08 +0000 2017
45575,45576,"Apple logo. Won’t know it’s turned off till I check, then have to turn back on",Thanks. Please send us a DM and we'll continue this there. https://t.co/GDrqU2kzhr,Wed Nov 01 18:58:01 +0000 2017
45578,matched_prev,So I updated my phone . But I still see those small weird boxes wassup,Let's look into this together in DM. Tell us more. https://t.co/GDrqU22YpT,Wed Nov 01 16:07:33 +0000 2017
45587,matched_prev,my phone froze and i lost all 32000 photos on my phone 😭 help a sis out plz,We'll do all we can to get your Photos back. Please reach out to our Photos team here: https://t.co/IBIY3vMgPj,Wed Nov 01 16:02:10 +0000 2017
45589,45591,I need help with this issue to,"Meet us in DM. Let us know your iOS version, and we'll see what we can do to help. https://t.co/GDrqU22YpT",Thu Nov 02 15:14:00 +0000 2017
45590,matched_prev,Yes. Mine is doing the same,We'd like to look into this with you. Could you DM us the exact version of iOS you are running? https://t.co/GDrqU22YpT,Wed Nov 01 15:58:29 +0000 2017
45597,45600,Hello! Just not clear for me what should I do to achieve the challenge? And why the average is so high? 🙏🏻,We'll be happy to take a closer look. Please DM us the version of watchOS and iOS you're using and we can go from there. https://t.co/GDrqU22YpT,Wed Nov 01 18:46:00 +0000 2017
45598,45603,iOS 11.1 + watchOS 4,Send a DM to continue. https://t.co/GDrqU22YpT,Wed Nov 01 19:22:01 +0000 2017
45604,45605,"Sorry, what is DM?",Direct Message. https://t.co/GDrqU22YpT,Wed Nov 01 22:57:00 +0000 2017
45599,matched_prev,hello! I have a strange activity app glitch. It shows my average calories in a day as 18373. https://t.co/GINlpPlVmp,We're here to help. Meet us in DM and we'll take a further look at this together. https://t.co/GDrqU22YpT,Wed Nov 01 16:03:31 +0000 2017
46574,matched_prev,"hello, my iPhone X order says it’s “prepearing to ship” since saturday and it still hasnt changed it’s status.. what happened?","Thanks for reaching out. Send us a DM, and let us know which country you're located in. https://t.co/GDrqU22YpT",Wed Nov 01 16:16:49 +0000 2017
46576,matched_prev,"I am from the US but I live in China. Is it possible to have my iPhone/Mac iCloud linked to my Chinese info (bank, address), and separate Apple ID linked to my U.S. info (bank, address)?..Want to keep my iCloud storage in China but use App Store/Apple music from US",Our iTunes Support team would love to assist you. You can reach their team here: https://t.co/SDIe7UiyJN,Wed Nov 01 16:00:58 +0000 2017
46578,matched_prev,My phone died at 10:30am this morning. I woke up at 6:30am with a full charge. Literally wtf,We want to help. Tell us more about what's happening in DM. https://t.co/GDrqU22YpT,Wed Nov 01 16:12:33 +0000 2017
46580,matched_prev,I got my songs back. IOS 11 affected my password somehow and wouldn’t let me log in. Had to change password,"We're glad to see that you got your music back! Let us know if you run into any other trouble, and we'll be here to help.",Wed Nov 01 16:08:46 +0000 2017
46582,matched_prev,hello how can I check if my phone is locked to a network? I'm going abroad and want to put in a different sim,Hi there. Your cellular provider is the best place to start. You can learn more here: https://t.co/apt0gLeQET,Wed Nov 01 15:58:19 +0000 2017
46584,matched_prev,After the new update my phone loses battery power when it’s plugged in and I look at it 😤😳😡,"We're here for you. Send us a DM with your current iOS version, and we'll continue there. https://t.co/GDrqU22YpT",Wed Nov 01 16:12:15 +0000 2017
46590,46592,Yes on the lock screen,We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Wed Nov 01 17:26:31 +0000 2017
46591,matched_prev,So iOS 11.1 has got some bugs 😬 https://t.co/GOjjfGtXSg,We want to help. Does this happen with other apps?,Wed Nov 01 16:10:16 +0000 2017
46594,matched_prev,chatted with your agent for 10 min and she was clueless about this issue. Yet twitter is blowin up. I just want to type “I” https://t.co/3OBtqPntHt,We'd like to help. Please meet us in DM to continue. https://t.co/GDrqU22YpT,Wed Nov 01 16:12:40 +0000 2017
47994,47996,I already did. And I received the money back. But I'm not sure what I'm supposed to do with the songs now. Do I delete them or ?,iTunes Store support would still be the best to advise you on this. Reach back out to them and they'll get you taken care of!,Wed Nov 01 17:52:03 +0000 2017
47995,matched_prev,"hi there, I need to inquire something regarding he refund of an item","For questions about refunds, our iTunes Store would be the best team to help. Reach out to them here: https://t.co/SDIe7UiyJN",Wed Nov 01 16:35:11 +0000 2017
47998,matched_prev,I am also having this problem! And I’ve contacted Apple support and neither rep seemed to have a clue how to fix it!,"We'd like to see what we can do to assist. We received your DM, and we'll be following up with you there shortly.",Wed Nov 01 16:26:45 +0000 2017
48000,matched_prev,look at this shit. I’m sick of it! Can’t type the letter I without all the extra bullshit!,"We know the importance of being able to type all letters and characters. In DM, please reply with your iOS version. https://t.co/GDrqU22YpT",Wed Nov 01 15:51:23 +0000 2017
48004,matched_prev,Bu ne biçim Afyonkarahisar https://t.co/P2CwBS6E4l,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Wed Nov 01 16:30:40 +0000 2017
48009,matched_prev,could you please reply back to my private message,We've responded to your DM. Look for us there.,Wed Nov 01 16:25:01 +0000 2017
48012,matched_prev,the letter i is broken https://t.co/bawyLJeACD,"We're here for you. Send us a DM, and we'll take a closer look at this issue together. https://t.co/GDrqU22YpT",Wed Nov 01 16:29:43 +0000 2017
48014,matched_prev,What is with your stupid fucking update freezing my phone,"Let’s work together to sort this out. Let us know which version of iOS 11 your iPhone is on, and we’ll take it from there.",Wed Nov 01 16:29:41 +0000 2017
48017,matched_prev,and about battery i think it good with low mode and sometimes i found some lags on opining keyboard search on home screen i know it will fixed with other update but please help us fast thx for understanding,We'd like to look into these lags with you. Please send us a DM to get started. https://t.co/GDrqU22YpT,Wed Nov 01 16:18:46 +0000 2017
48021,matched_prev,still on 11.0.3 need back home to upgrade to 11.1 and hope battery life fixed,"Thank you for letting us know! After updating, if the battery hasn't improved after 48 hours, please let us know.",Tue Oct 31 19:16:20 +0000 2017
48024,matched_prev,"im talking about battery life in ios 11 battery so bad every update is fix alot of problemes but still the biggest problem ""battery""",We'd love to help with your battery life! Which version of iOS 11 are you updated to?,Tue Oct 31 18:35:40 +0000 2017
48026,matched_prev,كل الناس ما يهمها حاجة الان فى نظام #iOS11 الا تعديل استخدام البطارية we dont care any feature in #iOS11 just need more life for battery,We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Tue Oct 31 18:24:33 +0000 2017
48030,matched_prev,"Why does the ""Preserve Live Photo"" setting no longer apply to iMessage photos? Used to work. Now always takes live photos.",We'd be happy to help out. When did you notice that this stopped working? DM us and let us know. https://t.co/GDrqU22YpT,Wed Nov 01 16:17:11 +0000 2017
48033,matched_prev,iPhone 7 has been stuck on an update loop for 12 hrs with recent upgrade..can't get out of it or access via iTunes. Pls help.,We want to help. Let's put your phone in recovery mode and restore. Here's how: https://t.co/iYLZzFD8qZ,Wed Nov 01 16:13:40 +0000 2017
48037,48039,I can able sign in at that adress with my id,What happens when you attempt to sign in? Do you receive an error message or anything like that? Reply in DM https://t.co/GDrqU22YpT,Wed Nov 01 18:33:00 +0000 2017
48038,matched_prev,after ios 11.1 update i could not use app store .. always it ask user id password and it has not been accept it,Let's see what's going on. Are you able to sign in with this Apple ID on https://t.co/bq19gX3X68,Wed Nov 01 16:17:36 +0000 2017
48041,matched_prev,Hey how does your operating system occupy almost 50% of my phone’s storage? https://t.co/yM3WDFCMD1,Let's look into this for you. Send us a DM with your current iOS version to get started. https://t.co/GDrqU22YpT,Wed Nov 01 16:12:02 +0000 2017
48043,48045,All messages came back. And I am connected to wifi but I have also tried to download using data. It also won't let me do a software update,Understood. Do you receive an error when trying to download the apps? Let us know in DM. We'll meet you there. https://t.co/GDrqU22YpT,Wed Nov 01 17:37:01 +0000 2017
48044,matched_prev,"Hi, I've just reset my phone and restored from icloud but none of my apps are downloading.",We are here to help you get your apps back. Are you connected to Wi-Fi? Did other things such as your Messages come back?,Wed Nov 01 16:18:08 +0000 2017
49199,49201,"So, no word from and now my watch has been returned to Apple store. Still broken. 😐😐😐😐#ThursdayThoughts #iphone10 #applewatch #CustomerServiceFail",We want to help. We would like to have you DM us so we can continue to help out regarding your Watch. https://t.co/GDrqU22YpT,Thu Nov 09 15:56:36 +0000 2017
50023,matched_prev,Why does the method posted today on changing your Apple ID from a third party address to an iCloud address not work? https://t.co/7UC8DUYmvy,We want to look into this. DM us in more detail and we'll go from there. https://t.co/GDrqU22YpT,Wed Nov 01 17:11:24 +0000 2017
50025,matched_prev,eye don’t know what to do*** hahaha fuck me,We’ll help! Did you recently update to iOS 11.1? You can DM your answer. https://t.co/GDrqU22YpT,Wed Nov 01 16:54:26 +0000 2017
50032,matched_prev,I updated to iOS11 and this message keeps popping up when I try to active FaceTime. Help! https://t.co/k85dLbWTyQ,We can help you. We noticed that you're connected to your cellular data. Have you tried activating your FaceTime through Wi-Fi?,Wed Nov 01 17:01:13 +0000 2017
50042,matched_prev,Hey iOS 11 sucks none of my apps can update anymore,"Let us know via DM what occurs when trying to update, then we can work together to get it resolved. https://t.co/GDrqU22YpT",Wed Nov 01 17:00:23 +0000 2017
50044,matched_prev,my phone’s battery is draining faster after upgrading to ios 11.1. (I have iphone 6s). Please fix this issue asap.😩,Let's help. Follow up with us in DM. Tell us the current region you reside in there. https://t.co/GDrqU22YpT,Wed Nov 01 17:00:04 +0000 2017
50049,50051,I’m saying it’s there....but it often doesn’t work. I’ll have music playing and the “music” in the control panel will be blank. See pic https://t.co/hzPl2LVSEO,"Thanks. If you play a song, does the info appear? Does the info and controls gray out after a certain amount of time?",Wed Nov 01 18:04:27 +0000 2017
50054,50055,"No. The information does not appear ever. When I took that screenshot, I was listening to music.","Has the device been restarted since it happened? If not, let's do that using these steps: https://t.co/OWRDHWSt4h",Wed Nov 01 18:31:26 +0000 2017
50056,50057,Yes. Plenty of times. It just goes back to not functioning. I’ve done a reset on my phone and everything. I will click the link,OK. DM us and we can take a closer look at things there. https://t.co/GDrqU22YpT,Wed Nov 01 18:53:32 +0000 2017
50050,matched_prev,Hey I wish I could control music from the control panel instead of having to open the app 😒,You can. Check out how to use Control Center and Music here: https://t.co/5PJOiqKdHY,Wed Nov 01 17:02:03 +0000 2017
50059,matched_prev,My phone now lists over 50 apps that can’t be used until the developers upgrade to ios11 What is going on,We want you to be able to use all your apps with the update. Are there any updates for your apps in the App Store?,Wed Nov 01 17:04:46 +0000 2017
50074,matched_prev,What did i wrong? Any version of ios 11 drains my battery. I have to charge It twice a day. Apple please....,We'd like to help. Check out these steps on how to maximize your battery life: https://t.co/bivpdfBNJ6,Wed Nov 01 16:58:41 +0000 2017
50076,matched_prev,The update sucks! How long before you fix all the bugs? This is ridiculous ☹️🙄😡😤,Let's work on resolving the issues together. DM us what is happening and we can go from there. https://t.co/GDrqU22YpT,Wed Nov 01 16:48:35 +0000 2017
50080,matched_prev,Same here. It’s much worse. It’s as if you guys are deliberately ignoring this problem.,We'd be happy to see how we can help. DM us which device and OS version you're using to get started. https://t.co/GDrqU22YpT,Wed Nov 01 16:43:40 +0000 2017
50082,matched_prev,iOS 11.1 on iPhone 6 Battery drain increased. You guys should retire gracefully if you can’t solve simple problem,Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this issue with you there. https://t.co/GDrqU22YpT,Wed Nov 01 03:21:54 +0000 2017
50089,matched_prev,"Can't update iPhone software, restarted phone and reconnected internet still not working https://t.co/FpCg3Qr5i2",Let's look into this together. Which model of iPhone are you using? Here's a great guide to help: https://t.co/Ui1yTnOCUz,Wed Nov 01 16:54:23 +0000 2017
50588,matched_prev,Having some battery issues. Any way to check it?,Hey there! This is certainly not the experience we want you to have. You're in great hands for support. Let's look into this together. Please DM us which Apple device you're using. We look forward to speaking with you soon. https://t.co/GDrqU22YpT,Wed Nov 22 22:34:34 +0000 2017
50590,matched_prev,I sent you all a message WITH screenshots!,Thank you for reaching out. We received your DM and will continue to work with you there.,Wed Nov 22 22:25:15 +0000 2017
50615,matched_prev,y’all really bout to piss me off with this dumbass update. My phone keeps crashing and shutting off,"Hi there. Let's work on getting your iPhone responding as expected again. We don't want you to miss a call or text or Tweet. Please tap here to DM us, and share which iOS version you're running (Settings > General > About > Version): https://t.co/GDrqU22YpT",Wed Nov 22 22:14:43 +0000 2017
50799,matched_prev,I keep links as shown in the photo but when you press on the link the note take U out to the home page https://t.co/gzYJKUfe5B,That's not okay. Let's take a look in DM. Follow us there using the link below: https://t.co/GDrqU22YpT,Wed Nov 01 17:31:57 +0000 2017
50801,matched_prev,with the new update still having problem with (notes) fix it,We're always happy to help. What type of issues are you having with Notes?,Wed Nov 01 16:50:50 +0000 2017
50805,matched_prev,IOS update causing phone screen to freeze and apps crashing. What’s the remedy?,Let's work together. Did you recently update to iOS 11.1? Please send us a DM with your answer. https://t.co/GDrqU22YpT,Wed Nov 01 17:17:31 +0000 2017
50808,50810,iOS 11.0.3. No error msg just sits their blank,Got it. When was the last time you were able to access the News app? And have you moved between countries recently?,Wed Nov 01 18:34:30 +0000 2017
50811,50812,"Yesterday , still in same place Los Angeles",Thanks for clarifying. Let's go ahead and delete and reinstall the News app: https://t.co/fUZ0NRJxcn,Wed Nov 01 18:53:31 +0000 2017
50813,50815,It’s working again thx👍,Excellent! We're glad to hear that. You're most welcome! Enjoy the rest of your day.,Wed Nov 01 19:38:27 +0000 2017
50809,matched_prev,Tried turning phone off and on n nothing,"Got it, thanks. Which iOS does this occur on? Also, are you getting an error message when you try and open the News app?",Wed Nov 01 17:24:56 +0000 2017
50818,matched_prev,Can’t get into apple news on iPhone🤷🏼‍♂️,Happy to help. So we're on the same page is this the Apple News app or the website you're attempting to access?,Wed Nov 01 16:37:21 +0000 2017
50820,50822,I have Iphone 7 updated to ios 11.1. After the news IOS released this year battery problem raised.,Thanks for the information. Try following the steps in this link and DM us if issues persist after that: https://t.co/bivpdfBNJ6 https://t.co/GDrqU22YpT,Thu Nov 02 02:25:00 +0000 2017
50821,matched_prev,IOS new update have some problems. Have to charge the phone 3 times a day. Before it was just once.,We understand how important battery life is. What is the exact version you updated to? https://t.co/ZTw54HL4Rm,Wed Nov 01 17:31:07 +0000 2017
50826,matched_prev,the new update makes my phone freeze so i have to reset my phone 3 times everyday and I can’t hear people during phone calls,"You’ve come to the right place for help. To begin, tell us the version of iOS 11 your iPhone is on, and we’ll go from there.",Wed Nov 01 17:24:44 +0000 2017
50828,50830,I-pad air 1,We've received your DM and will continue to work with you there.,Wed Nov 01 19:35:30 +0000 2017
50829,matched_prev,Touchscreen OS 11.3 balky. Sometime have to press or hit the screen several times or even quit 2 get response. Keyboard off 2,"Let us know via DM which device this is on, then we can take a look at this with you from there. https://t.co/GDrqU22YpT",Wed Nov 01 17:14:24 +0000 2017
50832,50834,I just switched to the iPhone 8 and haven’t purchased anything. I deleted the last couple apps I downloaded but didn’t work :( https://t.co/O9PEBrQCd8,"We've checked our systems, (https://t.co/7NVrDovSd8) and everything looks good on our end. Send us a DM so we can troubleshoot. https://t.co/GDrqU22YpT",Wed Nov 01 18:40:00 +0000 2017
50838,50840,It was happening with all contacts. After two restarts and adjustmenten of time (again) it seems to be working flawless. Thank u 4 your time,"We're glad to see that it's working again. Please let us know if you run into any other trouble, and we'll be here to help.",Wed Nov 01 18:47:32 +0000 2017
50839,matched_prev,Thank you for the reply. That Page was thé first thing I have double checked. I can connect with a contact. But that contact gets nothing..,"Thanks for trying those steps. Is this happening with one contact, or all contacts? Have you restarted your MacBook Air?",Wed Nov 01 17:19:42 +0000 2017
50843,matched_prev,I can receive on my facetime - MacBook air. However if I try to vidcall the other person won't get my call. What can I do?,We're here for you. Check out this article for help with FaceTime: https://t.co/9TOn04wzxN,Wed Nov 01 16:35:41 +0000 2017
50847,matched_prev,why has IOS 11 ruined my phone. 12 months no issue. Since I’ve installed that crap my phone freezes and keep having restore,"Hey Steven, we'd like to help get to the bottom of these issues. Which iOS version are you currently running on your iPhone?",Wed Nov 01 17:13:53 +0000 2017
50852,matched_prev,ok I love that app too… cc. https://t.co/DPDvkwctMZ,Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Wed Nov 01 17:16:54 +0000 2017
50854,matched_prev,can u acknowledge that you're looking into a solution for this!? It is very frustrating to not be able to type work emails!!!,Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,Wed Nov 01 17:19:56 +0000 2017
50860,matched_prev,are you going to fix our phones from glitching ???,Let's see what's going on. Let us know more about what is happening with your iPhone.,Wed Nov 01 17:17:12 +0000 2017
50862,50864,I didn’t see this cause I couldn’t use my phone but my carrier fixed it. Thanks,Great to hear you're back up and running. Thanks for the update!,Wed Nov 01 23:51:00 +0000 2017
50866,50868,If it gets turned on the side it sticks there. In iMessage we can’t scroll to the newest message without closing iMessage and going back in again.,Let's take a look at this for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Wed Nov 01 18:56:00 +0000 2017
50867,matched_prev,this last update is terrible! So many bugs! Fix it! Please!,"If you're having issues, we'd love to assist. What exactly is going on with your iPhone? What issues are you experiencing?",Wed Nov 01 17:20:24 +0000 2017
50870,50872,That’s correct and also skipping to the next song 🤔,"Does this occur when the screen is locked, unlocked, or both? Also, which type of iPhone do you have? https://t.co/GDrqU22YpT",Wed Nov 01 18:32:36 +0000 2017
50874,matched_prev,sorry I’m just now seeing this but I took it to my local apple store and they fixed it!! thank you!!,We're glad you were able to get the issue resolved. Feel free to reach out to us anytime you need assistance.,Wed Nov 01 17:14:57 +0000 2017
50878,matched_prev,IPhone 5s reseting after few min. since updgrade iOS11 from ios10. Any solution? No Apple store near. I’m from Canary Islands.,We want to help. Send us a DM letting us know if you are updated to iOS 11.1 https://t.co/GDrqU22YpT,Wed Nov 01 17:11:34 +0000 2017
51625,51626,In every app except iMessage,"Let's take a deeper look! To begin, feel free to DM us what country you're currently located in: https://t.co/GDrqU22YpT",Wed Nov 01 19:00:01 +0000 2017
51623,matched_prev,what is this??? I 🤬,We're happy to assist. Which iOS version are you currently running? Go to Settings > General > About for the version.,Wed Nov 01 17:52:35 +0000 2017
51628,matched_prev,"hey..um my bookmarks and reading list are all gone and i didn’t connect them to icloud, is there any way to get them back?",We can certainly help look into this with you. DM us & tell us more about how this happened. https://t.co/GDrqU22YpT,Wed Nov 01 17:41:53 +0000 2017
51633,matched_prev,"Please fix this issue, it's soooo annoying !! https://t.co/h4V15jyuB0",We'll be happy to assist as best we can. Are you updated to iOS 11.1? We released that yesterday.,Wed Nov 01 17:41:59 +0000 2017
51637,matched_prev,seriously how can I stop my phone correcting We to W.E??? I don’t have it as a shortcut or anything https://t.co/EVMdedCw9P,"Let's work together to help resolve this. To start, which version of iOS are you running on your iPhone?",Wed Nov 01 17:47:36 +0000 2017
51641,51643,"It's fixed for now, thanks.",Sorry for the confusion. It looks like we missed your last message. Glad to hear all is well with your Apple Music!,Wed Nov 01 18:56:00 +0000 2017
51642,matched_prev,"apple music got renewed a couple of days ago, but unable to access it right now",We want to help you get back to enjoying your Apple Music! Which device are you accessing it on? Do you get an error message?,Wed Nov 01 17:46:19 +0000 2017
51649,51651,I just updated it to 11.1.1 but it was happening before then too,Thanks for letting us know. Send us a DM and we'll continue this conversation there. https://t.co/GDrqU22YpT,Wed Nov 01 18:40:00 +0000 2017
51650,matched_prev,HOW DO I FIX THIS SOMEONE HELP https://t.co/oNbzVJsSdw,Let's dive into this issue together. Which iOS version is your device currently running?,Wed Nov 01 17:39:16 +0000 2017
51655,matched_prev,SAMEEEE WTFFF please help us,We'd like to see if we can help. DM us the device you're experiencing this on and we'll get started. https://t.co/GDrqU22YpT,Wed Nov 01 17:50:35 +0000 2017
51667,51669,It’s running very sluggish,Let's continue in DM then so we may better assist you https://t.co/GDrqU22YpT,Wed Nov 01 18:35:33 +0000 2017
51668,matched_prev,I did a soft reset and it came back decent,"When you say decent, does that mean the issue is resolved or are you still experiencing slowness or sluggishness?",Wed Nov 01 17:45:40 +0000 2017
51672,matched_prev,this new update is a mess my phone has a frozen notification on the screen and running very unstable. help please,We're here to get you back to enjoying the iPhone. Does the iPhone still respond to touch at all?,Wed Nov 01 16:46:30 +0000 2017
51674,matched_prev,I’ll dm you if there’s any problem after i update it,That sounds like a plan. Keep us in the loop. Thanks and take care.,Wed Nov 01 17:44:10 +0000 2017
51680,51682,Not much help at all. It just talks about deleting all of my pictures at once or from a desktop,Not to worry! We'll get to the bottom of this. Let's move to DM. Send us the exact alert from https://t.co/tmRhWEkIq4 https://t.co/GDrqU22YpT,Wed Nov 01 19:20:00 +0000 2017
51681,matched_prev,All of my pictures magically got deleted somehow. ??? What the shit? I go from 3K to 600 fuck is up?,What happened before they were deleted? Are you able to see those photos at https://t.co/tmRhWEkIq4 if you log in there?,Wed Nov 01 17:42:34 +0000 2017
51686,matched_prev,"Help! Everytime I type ""I"", a box showing an A and a question mark pop up. And displays as a barcode. Please fix asap!",We've received your DM and will continue working with you there. Look for a reply from us shortly.,Wed Nov 01 17:35:55 +0000 2017
51690,matched_prev,"When I type “I” or see tweets, messages, etc with “I” in it.. it’s a box.",Thank you. Please send us a DM with which device and exact software version you’re using. https://t.co/GDrqU22YpT,Wed Nov 01 17:23:22 +0000 2017
51692,matched_prev,my phone is updated so WHY AM I SEEING BOXES??,Hi. We are here to help. Can you please give us some specifics of what is occurring on your device?,Wed Nov 01 16:44:07 +0000 2017
51696,matched_prev,I swear y’all need to fix(i ) this like right fucking now I can’t even message my manager on group me without looking dumb,Let's work together to find the best solution. DM us with what type of device you're using. https://t.co/GDrqU22YpT,Wed Nov 01 17:30:34 +0000 2017
51698,51700,"iPhone SE version 10.3.1. As far as I know this is something that happens with my friends' iPhones as well, so haven't tried anything...","So that we can take a deeper look, feel free to DM us when you first noticed this behavior occurring. https://t.co/GDrqU22YpT",Wed Nov 01 18:36:26 +0000 2017
51701,51702,"Everyone I ask sees the same thing, seems to be a default setting on the OS. I'm not interested in troubleshooting my specific phone thanks!",Direct Message us when you're ready. We'd like to narrow this down. https://t.co/GDrqU22YpT,Thu Nov 02 18:17:00 +0000 2017
51704,51706,11.0.3 (15A432) Last night my keyboard disappeared while trying to text so I reset the phone settings. Still having problems.,Thanks. We’ll want to update to iOS 11.1 and then test again. Be sure to back up beforehand. DM us if the issue persists. https://t.co/GDrqU22YpT,Wed Nov 01 20:07:36 +0000 2017
51705,matched_prev,why since my 7s was updated am I having trouble sending picture messages? It freezes when I try to select person to send to.,We can help with MMS. Which version of the iOS are you currently running? You can check in Settings > General > About > Version,Wed Nov 01 17:35:34 +0000 2017
51708,matched_prev,So is the iOS confusing the letter I for this emoji?!?!?,We want to work on this with you. Join us in DM to continue. https://t.co/GDrqU22YpT,Wed Nov 01 17:28:17 +0000 2017
51711,matched_prev,help my phone. I can’t fix it obviously,We're glad to look into this with you! Please DM us. Let us know which iPhone you're using to proceed. https://t.co/GDrqU22YpT,Wed Nov 01 17:25:35 +0000 2017
52186,matched_prev,Already did. And it keeps asking for Touch ID https://t.co/coD9GekRkc,"When you use the Touch ID to install, does it still fail? Go to Settings > General > Date & Time. Check to make sure the correct time zone is selected for your location. Please send us a DM and we'll continue there. https://t.co/GDrqU22YpT",Wed Nov 22 23:15:56 +0000 2017
52188,matched_prev,I’m in the same boat. https://t.co/MlKN9Y8Iuv,"Thank you for the screenshot. Please try powering off your iPhone and restarting. Once that is done, try downloading the app again and let us know the result.",Wed Nov 22 22:53:44 +0000 2017
52258,52260,There’s an update available for 11.1 but friends that already updated are experiencing the same issue.,Understood. Please DM us and we will continue from there. https://t.co/GDrqU22YpT,Wed Nov 01 20:10:29 +0000 2017
52259,matched_prev,"I have iOS 11.0.3 and my keyboard keeps autocorrecting the letter i to a weird symbol similar to ""A ?"" and it won't change.",We want your keyboard to respond correctly. Please check to see if you have an update under Settings > General > Software Update,Wed Nov 01 18:03:56 +0000 2017
52264,52266,"I’ve updated to iOS 11.1. Still get “Invalid password “, even after resetting network setting and ‘forget this network’ and trying again to join. Nothing works.","Thanks for keeping us updated. To clarify, is your iPhone unable to connect to multiple networks requiring a password?",Fri Nov 03 17:01:28 +0000 2017
52267,52268,That’s correct. It will join unsecured networks but not two different ones requiring a password.,Let's look further into this together. Please join us in DM. https://t.co/GDrqU22YpT,Fri Nov 03 21:53:00 +0000 2017
52265,matched_prev,Help . My iPhone 6 will connect to unsecured wifi networks but not those requiring a password. “Invalid password” every time. (IOS 11.03).,We'll be happy to assist as best we can. We did release iOS 11.1. You might try updating using iTunes and see if that helps.,Wed Nov 01 17:55:56 +0000 2017
52270,52271,It freezes constantly having problems sending text messages I constantly turn it off and on because I can not call out and at times no sound,Got it. Please DM us and we will continue troubleshooting from there. https://t.co/GDrqU22YpT,Wed Nov 01 20:17:32 +0000 2017
52273,matched_prev,can you please help me,We've received your DM and we can happily help. We'll follow up with you there. https://t.co/GDrqU22YpT,Wed Nov 01 18:05:56 +0000 2017
52275,52278,"Seems to turn on randomly while on a transit bus or lrt even though I tell it not to, as I’m not driving.",Check out this link for more information on that: https://t.co/G7BHuQnDS6,Wed Nov 01 22:44:53 +0000 2017
